LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,HHDI,GROSSADJ,USD_CAP,A,2015,47531.84277,
USA,HHDI,GROSSADJ,USD_CAP,A,2016,48570.48378,
USA,HHDI,GROSSADJ,USD_CAP,A,2017,50473.54832,
USA,HHDI,GROSSADJ,USD_CAP,A,2018,53201.92308,
HUN,HHDI,GROSSADJ,USD_CAP,A,1995,7910.911364,
HUN,HHDI,GROSSADJ,USD_CAP,A,1996,7882.691066,
HUN,HHDI,GROSSADJ,USD_CAP,A,1997,8018.762568,
HUN,HHDI,GROSSADJ,USD_CAP,A,1998,8261.781121,
HUN,HHDI,GROSSADJ,USD_CAP,A,1999,8558.931915,
HUN,HHDI,GROSSADJ,USD_CAP,A,2000,9399.849327,
HUN,HHDI,GROSSADJ,USD_CAP,A,2001,10217.09289,
HUN,HHDI,GROSSADJ,USD_CAP,A,2002,11420.77403,
HUN,HHDI,GROSSADJ,USD_CAP,A,2003,11982.82198,
HUN,HHDI,GROSSADJ,USD_CAP,A,2004,12774.69245,
HUN,HHDI,GROSSADJ,USD_CAP,A,2005,13312.07035,
HUN,HHDI,GROSSADJ,USD_CAP,A,2006,13801.09509,
HUN,HHDI,GROSSADJ,USD_CAP,A,2007,13646.60049,
HUN,HHDI,GROSSADJ,USD_CAP,A,2008,14260.54841,
HUN,HHDI,GROSSADJ,USD_CAP,A,2009,14393.29614,
HUN,HHDI,GROSSADJ,USD_CAP,A,2010,15346.5587,
HUN,HHDI,GROSSADJ,USD_CAP,A,2011,16416.23496,
HUN,HHDI,GROSSADJ,USD_CAP,A,2012,16655.21113,
HUN,HHDI,GROSSADJ,USD_CAP,A,2013,17315.37795,
HUN,HHDI,GROSSADJ,USD_CAP,A,2014,17655.42776,
HUN,HHDI,GROSSADJ,USD_CAP,A,2015,18085.86338,
HUN,HHDI,GROSSADJ,USD_CAP,A,2016,19048.71135,
HUN,HHDI,GROSSADJ,USD_CAP,A,2017,19631.60678,
HUN,HHDI,GROSSADJ,USD_CAP,A,2018,21255.17331,
HUN,HHDI,GROSSADJ,USD_CAP,A,2019,22112.78883,E
FIN,HHDI,GROSSADJ,USD_CAP,A,1980,5690.718444,
FIN,HHDI,GROSSADJ,USD_CAP,A,1981,6258.775141,
FIN,HHDI,GROSSADJ,USD_CAP,A,1982,6879.22447,
FIN,HHDI,GROSSADJ,USD_CAP,A,1983,7438.71177,
FIN,HHDI,GROSSADJ,USD_CAP,A,1984,7863.962992,
FIN,HHDI,GROSSADJ,USD_CAP,A,1985,8404.947188,
FIN,HHDI,GROSSADJ,USD_CAP,A,1986,8857.683276,
FIN,HHDI,GROSSADJ,USD_CAP,A,1987,9595.097419,
FIN,HHDI,GROSSADJ,USD_CAP,A,1988,10193.48134,
FIN,HHDI,GROSSADJ,USD_CAP,A,1989,11215.76573,
FIN,HHDI,GROSSADJ,USD_CAP,A,1990,11962.20248,
FIN,HHDI,GROSSADJ,USD_CAP,A,1991,12488.26731,
FIN,HHDI,GROSSADJ,USD_CAP,A,1992,12429.1833,
FIN,HHDI,GROSSADJ,USD_CAP,A,1993,11981.196,
FIN,HHDI,GROSSADJ,USD_CAP,A,1994,11855.03755,
FIN,HHDI,GROSSADJ,USD_CAP,A,1995,12903.49197,
FIN,HHDI,GROSSADJ,USD_CAP,A,1996,13133.52778,
FIN,HHDI,GROSSADJ,USD_CAP,A,1997,14026.11715,
FIN,HHDI,GROSSADJ,USD_CAP,A,1998,14714.51455,
FIN,HHDI,GROSSADJ,USD_CAP,A,1999,15726.96331,
FIN,HHDI,GROSSADJ,USD_CAP,A,2000,17203.34099,
FIN,HHDI,GROSSADJ,USD_CAP,A,2001,17490.80543,
FIN,HHDI,GROSSADJ,USD_CAP,A,2002,18888.24573,
FIN,HHDI,GROSSADJ,USD_CAP,A,2003,19272.74282,
FIN,HHDI,GROSSADJ,USD_CAP,A,2004,20784.75999,
FIN,HHDI,GROSSADJ,USD_CAP,A,2005,20876.73117,
FIN,HHDI,GROSSADJ,USD_CAP,A,2006,22147.22423,
FIN,HHDI,GROSSADJ,USD_CAP,A,2007,24247.42865,
FIN,HHDI,GROSSADJ,USD_CAP,A,2008,25978.24154,
FIN,HHDI,GROSSADJ,USD_CAP,A,2009,26373.16808,
FIN,HHDI,GROSSADJ,USD_CAP,A,2010,27636.46065,
FIN,HHDI,GROSSADJ,USD_CAP,A,2011,28489.44951,
FIN,HHDI,GROSSADJ,USD_CAP,A,2012,29373.98387,
FIN,HHDI,GROSSADJ,USD_CAP,A,2013,30093.21054,
FIN,HHDI,GROSSADJ,USD_CAP,A,2014,30263.21336,
FIN,HHDI,GROSSADJ,USD_CAP,A,2015,30849.12234,
FIN,HHDI,GROSSADJ,USD_CAP,A,2016,32273.22301,
FIN,HHDI,GROSSADJ,USD_CAP,A,2017,33379.16676,
FIN,HHDI,GROSSADJ,USD_CAP,A,2018,35078.23867,
FIN,HHDI,GROSSADJ,USD_CAP,A,2019,36212.37176,
AUT,HHDI,GROSSADJ,USD_CAP,A,1995,18475.4808,
AUT,HHDI,GROSSADJ,USD_CAP,A,1996,18906.69805,
AUT,HHDI,GROSSADJ,USD_CAP,A,1997,19208.11674,
AUT,HHDI,GROSSADJ,USD_CAP,A,1998,20098.27494,
AUT,HHDI,GROSSADJ,USD_CAP,A,1999,21027.49966,
AUT,HHDI,GROSSADJ,USD_CAP,A,2000,22894.04612,
AUT,HHDI,GROSSADJ,USD_CAP,A,2001,22896.81135,
AUT,HHDI,GROSSADJ,USD_CAP,A,2002,24433.16111,
AUT,HHDI,GROSSADJ,USD_CAP,A,2003,25099.48051,
AUT,HHDI,GROSSADJ,USD_CAP,A,2004,26074.97096,
AUT,HHDI,GROSSADJ,USD_CAP,A,2005,27118.15542,
AUT,HHDI,GROSSADJ,USD_CAP,A,2006,28463.92905,
AUT,HHDI,GROSSADJ,USD_CAP,A,2007,29386.32423,
AUT,HHDI,GROSSADJ,USD_CAP,A,2008,30475.13237,
AUT,HHDI,GROSSADJ,USD_CAP,A,2009,30445.3637,
AUT,HHDI,GROSSADJ,USD_CAP,A,2010,31184.19771,
AUT,HHDI,GROSSADJ,USD_CAP,A,2011,31746.48485,
AUT,HHDI,GROSSADJ,USD_CAP,A,2012,33296.52715,
AUT,HHDI,GROSSADJ,USD_CAP,A,2013,33971.82347,
AUT,HHDI,GROSSADJ,USD_CAP,A,2014,34326.22914,
AUT,HHDI,GROSSADJ,USD_CAP,A,2015,34413.53432,
AUT,HHDI,GROSSADJ,USD_CAP,A,2016,36227.95563,
AUT,HHDI,GROSSADJ,USD_CAP,A,2017,36964.80765,
AUT,HHDI,GROSSADJ,USD_CAP,A,2018,38517.38492,
AUT,HHDI,GROSSADJ,USD_CAP,A,2019,39294.39765,
LUX,HHDI,GROSSADJ,USD_CAP,A,1995,22695.24335,
LUX,HHDI,GROSSADJ,USD_CAP,A,1996,23227.713,
LUX,HHDI,GROSSADJ,USD_CAP,A,1997,24114.90398,
LUX,HHDI,GROSSADJ,USD_CAP,A,1998,25024.27327,
LUX,HHDI,GROSSADJ,USD_CAP,A,1999,26754.43541,
LUX,HHDI,GROSSADJ,USD_CAP,A,2000,29838.80762,
LUX,HHDI,GROSSADJ,USD_CAP,A,2001,30915.26326,
LUX,HHDI,GROSSADJ,USD_CAP,A,2002,34305.17874,
LUX,HHDI,GROSSADJ,USD_CAP,A,2003,34531.11785,
LUX,HHDI,GROSSADJ,USD_CAP,A,2004,34816.39591,
LUX,HHDI,GROSSADJ,USD_CAP,A,2005,34980.72782,
LUX,HHDI,GROSSADJ,USD_CAP,A,2006,36324.22877,
LUX,HHDI,GROSSADJ,USD_CAP,A,2007,37215.98105,
LUX,HHDI,GROSSADJ,USD_CAP,A,2008,38855.82192,
LUX,HHDI,GROSSADJ,USD_CAP,A,2009,38674.83628,
LUX,HHDI,GROSSADJ,USD_CAP,A,2010,37972.37432,
LUX,HHDI,GROSSADJ,USD_CAP,A,2011,38436.66493,
LUX,HHDI,GROSSADJ,USD_CAP,A,2012,40039.43505,
LUX,HHDI,GROSSADJ,USD_CAP,A,2013,41646.84693,
LUX,HHDI,GROSSADJ,USD_CAP,A,2014,42467.72484,
LUX,HHDI,GROSSADJ,USD_CAP,A,2015,42477.97937,
LUX,HHDI,GROSSADJ,USD_CAP,A,2016,43325.15817,
LUX,HHDI,GROSSADJ,USD_CAP,A,2017,45300.50736,
LUX,HHDI,GROSSADJ,USD_CAP,A,2018,47180.31564,
FRA,HHDI,GROSSADJ,USD_CAP,A,1970,2827.143967,
FRA,HHDI,GROSSADJ,USD_CAP,A,1971,3094.257514,
FRA,HHDI,GROSSADJ,USD_CAP,A,1972,3350.342013,
FRA,HHDI,GROSSADJ,USD_CAP,A,1973,3727.260839,
FRA,HHDI,GROSSADJ,USD_CAP,A,1974,4236.776086,
FRA,HHDI,GROSSADJ,USD_CAP,A,1975,4726.747744,
FRA,HHDI,GROSSADJ,USD_CAP,A,1976,5097.276176,
FRA,HHDI,GROSSADJ,USD_CAP,A,1977,5558.721366,
FRA,HHDI,GROSSADJ,USD_CAP,A,1978,6276.979879,
FRA,HHDI,GROSSADJ,USD_CAP,A,1979,6889.370771,
FRA,HHDI,GROSSADJ,USD_CAP,A,1980,7648.426117,
FRA,HHDI,GROSSADJ,USD_CAP,A,1981,8434.413939,
FRA,HHDI,GROSSADJ,USD_CAP,A,1982,9097.483409,
FRA,HHDI,GROSSADJ,USD_CAP,A,1983,9468.867131,
FRA,HHDI,GROSSADJ,USD_CAP,A,1984,9766.719559,
FRA,HHDI,GROSSADJ,USD_CAP,A,1985,10187.83204,
FRA,HHDI,GROSSADJ,USD_CAP,A,1986,10644.52883,
FRA,HHDI,GROSSADJ,USD_CAP,A,1987,11121.69379,
FRA,HHDI,GROSSADJ,USD_CAP,A,1988,11861.02926,
FRA,HHDI,GROSSADJ,USD_CAP,A,1989,12740.08796,
FRA,HHDI,GROSSADJ,USD_CAP,A,1990,13767.13594,
FRA,HHDI,GROSSADJ,USD_CAP,A,1991,14386.69565,
FRA,HHDI,GROSSADJ,USD_CAP,A,1992,15082.60671,
FRA,HHDI,GROSSADJ,USD_CAP,A,1993,15526.98267,
FRA,HHDI,GROSSADJ,USD_CAP,A,1994,15891.96642,
FRA,HHDI,GROSSADJ,USD_CAP,A,1995,16482.32209,
FRA,HHDI,GROSSADJ,USD_CAP,A,1996,17017.79757,
FRA,HHDI,GROSSADJ,USD_CAP,A,1997,17629.69122,
FRA,HHDI,GROSSADJ,USD_CAP,A,1998,18307.37511,
FRA,HHDI,GROSSADJ,USD_CAP,A,1999,19030.62829,
FRA,HHDI,GROSSADJ,USD_CAP,A,2000,21216.05436,
FRA,HHDI,GROSSADJ,USD_CAP,A,2001,22650.31593,
FRA,HHDI,GROSSADJ,USD_CAP,A,2002,24402.08032,
FRA,HHDI,GROSSADJ,USD_CAP,A,2003,23594.36361,
FRA,HHDI,GROSSADJ,USD_CAP,A,2004,24220.84403,
FRA,HHDI,GROSSADJ,USD_CAP,A,2005,24746.96329,
FRA,HHDI,GROSSADJ,USD_CAP,A,2006,25703.94279,
FRA,HHDI,GROSSADJ,USD_CAP,A,2007,26976.27301,
FRA,HHDI,GROSSADJ,USD_CAP,A,2008,27756.53037,
FRA,HHDI,GROSSADJ,USD_CAP,A,2009,27919.47581,
FRA,HHDI,GROSSADJ,USD_CAP,A,2010,29175.12063,
FRA,HHDI,GROSSADJ,USD_CAP,A,2011,29757.89032,
FRA,HHDI,GROSSADJ,USD_CAP,A,2012,30369.37479,
FRA,HHDI,GROSSADJ,USD_CAP,A,2013,31388.02077,
FRA,HHDI,GROSSADJ,USD_CAP,A,2014,31699.91412,
FRA,HHDI,GROSSADJ,USD_CAP,A,2015,31890.70233,
FRA,HHDI,GROSSADJ,USD_CAP,A,2016,33550.67001,
FRA,HHDI,GROSSADJ,USD_CAP,A,2017,34343.94527,
FRA,HHDI,GROSSADJ,USD_CAP,A,2018,35657.58352,E
FRA,HHDI,GROSSADJ,USD_CAP,A,2019,36893.96194,E
RUS,HHDI,GROSSADJ,USD_CAP,A,2011,15756.25259,
RUS,HHDI,GROSSADJ,USD_CAP,A,2012,17162.97848,
RUS,HHDI,GROSSADJ,USD_CAP,A,2013,18078.02622,
RUS,HHDI,GROSSADJ,USD_CAP,A,2014,18620.03553,
RUS,HHDI,GROSSADJ,USD_CAP,A,2015,18184.04759,
RUS,HHDI,GROSSADJ,USD_CAP,A,2016,18163.07398,
RUS,HHDI,GROSSADJ,USD_CAP,A,2017,19082.87371,
RUS,HHDI,GROSSADJ,USD_CAP,A,2018,20239.75514,
NZL,HHDI,GROSSADJ,USD_CAP,A,1999,17524.62834,
NZL,HHDI,GROSSADJ,USD_CAP,A,2000,17563.09554,
NZL,HHDI,GROSSADJ,USD_CAP,A,2001,18461.51395,
NZL,HHDI,GROSSADJ,USD_CAP,A,2002,18694.78848,
NZL,HHDI,GROSSADJ,USD_CAP,A,2003,19390.40454,
NZL,HHDI,GROSSADJ,USD_CAP,A,2004,20392.68039,
NZL,HHDI,GROSSADJ,USD_CAP,A,2005,20741.58999,
NZL,HHDI,GROSSADJ,USD_CAP,A,2006,22395.25568,
NZL,HHDI,GROSSADJ,USD_CAP,A,2007,24071.58222,
NZL,HHDI,GROSSADJ,USD_CAP,A,2008,24841.57264,
NZL,HHDI,GROSSADJ,USD_CAP,A,2009,24666.62785,
NZL,HHDI,GROSSADJ,USD_CAP,A,2010,25306.97479,
NZL,HHDI,GROSSADJ,USD_CAP,A,2011,26508.52296,
NZL,HHDI,GROSSADJ,USD_CAP,A,2012,27251.07118,
NZL,HHDI,GROSSADJ,USD_CAP,A,2013,28479.01795,
NZL,HHDI,GROSSADJ,USD_CAP,A,2014,28750.21049,
NZL,HHDI,GROSSADJ,USD_CAP,A,2015,29357.0355,
NZL,HHDI,GROSSADJ,USD_CAP,A,2016,31590.53189,
NZL,HHDI,GROSSADJ,USD_CAP,A,2017,33295.7703,
DNK,HHDI,GROSSADJ,USD_CAP,A,1995,15072.2876,
DNK,HHDI,GROSSADJ,USD_CAP,A,1996,15394.47403,
DNK,HHDI,GROSSADJ,USD_CAP,A,1997,15706.54487,
DNK,HHDI,GROSSADJ,USD_CAP,A,1998,16492.70866,
DNK,HHDI,GROSSADJ,USD_CAP,A,1999,16491.37935,
DNK,HHDI,GROSSADJ,USD_CAP,A,2000,17647.03718,
DNK,HHDI,GROSSADJ,USD_CAP,A,2001,18322.72685,
DNK,HHDI,GROSSADJ,USD_CAP,A,2002,19944.792,
DNK,HHDI,GROSSADJ,USD_CAP,A,2003,19931.52746,
DNK,HHDI,GROSSADJ,USD_CAP,A,2004,20883.80807,
DNK,HHDI,GROSSADJ,USD_CAP,A,2005,21067.21501,
DNK,HHDI,GROSSADJ,USD_CAP,A,2006,22495.30013,
DNK,HHDI,GROSSADJ,USD_CAP,A,2007,23695.8482,
DNK,HHDI,GROSSADJ,USD_CAP,A,2008,24628.50002,
DNK,HHDI,GROSSADJ,USD_CAP,A,2009,25306.29486,
DNK,HHDI,GROSSADJ,USD_CAP,A,2010,27072.51871,
DNK,HHDI,GROSSADJ,USD_CAP,A,2011,27671.86315,
DNK,HHDI,GROSSADJ,USD_CAP,A,2012,28226.79658,
DNK,HHDI,GROSSADJ,USD_CAP,A,2013,29302.66366,
DNK,HHDI,GROSSADJ,USD_CAP,A,2014,29543.8328,
DNK,HHDI,GROSSADJ,USD_CAP,A,2015,30507.18293,
DNK,HHDI,GROSSADJ,USD_CAP,A,2016,31950.53014,
DNK,HHDI,GROSSADJ,USD_CAP,A,2017,33441.27775,
DNK,HHDI,GROSSADJ,USD_CAP,A,2018,34930.46753,
DNK,HHDI,GROSSADJ,USD_CAP,A,2019,35952.65838,
LVA,HHDI,NET,AGRWTH,A,1996,7.666219438,
LVA,HHDI,NET,AGRWTH,A,1997,17.62144553,
LVA,HHDI,NET,AGRWTH,A,1998,0.176730887,
LVA,HHDI,NET,AGRWTH,A,1999,2.158878936,
LVA,HHDI,NET,AGRWTH,A,2000,9.048444881,
LVA,HHDI,NET,AGRWTH,A,2001,4.447261864,
LVA,HHDI,NET,AGRWTH,A,2002,7.099701873,
LVA,HHDI,NET,AGRWTH,A,2003,7.963214936,
LVA,HHDI,NET,AGRWTH,A,2004,9.3209999,
LVA,HHDI,NET,AGRWTH,A,2005,10.27575048,
LVA,HHDI,NET,AGRWTH,A,2006,12.52516846,
LVA,HHDI,NET,AGRWTH,A,2007,8.045239942,
LVA,HHDI,NET,AGRWTH,A,2008,2.762313326,
LVA,HHDI,NET,AGRWTH,A,2009,-12.71198573,
LVA,HHDI,NET,AGRWTH,A,2010,-4.885522703,
LVA,HHDI,NET,AGRWTH,A,2011,-5.867694964,
LVA,HHDI,NET,AGRWTH,A,2012,3.191772798,
LVA,HHDI,NET,AGRWTH,A,2013,4.366779898,
LVA,HHDI,NET,AGRWTH,A,2014,4.757796289,
LVA,HHDI,NET,AGRWTH,A,2015,6.371129454,
LVA,HHDI,NET,AGRWTH,A,2016,4.345682583,
LVA,HHDI,NET,AGRWTH,A,2017,2.636110555,
LVA,HHDI,NET,AGRWTH,A,2018,4.319365209,
LVA,HHDI,NET,AGRWTH,A,2019,0.312960937,
LVA,HHDI,GROSSADJ,USD_CAP,A,1995,3792.92218,
LVA,HHDI,GROSSADJ,USD_CAP,A,1996,4137.822355,
LVA,HHDI,GROSSADJ,USD_CAP,A,1997,4922.272413,
LVA,HHDI,GROSSADJ,USD_CAP,A,1998,5073.718672,
LVA,HHDI,GROSSADJ,USD_CAP,A,1999,5298.853223,
LVA,HHDI,GROSSADJ,USD_CAP,A,2000,6195.499185,
LVA,HHDI,GROSSADJ,USD_CAP,A,2001,6785.768514,
LVA,HHDI,GROSSADJ,USD_CAP,A,2002,7874.013373,
LVA,HHDI,GROSSADJ,USD_CAP,A,2003,8396.216677,
LVA,HHDI,GROSSADJ,USD_CAP,A,2004,9371.053219,
LVA,HHDI,GROSSADJ,USD_CAP,A,2005,10285.3133,
LVA,HHDI,GROSSADJ,USD_CAP,A,2006,11794.41007,
LVA,HHDI,GROSSADJ,USD_CAP,A,2007,13187.08919,
LVA,HHDI,GROSSADJ,USD_CAP,A,2008,14617.8162,
LVA,HHDI,GROSSADJ,USD_CAP,A,2009,12731.20496,
LVA,HHDI,GROSSADJ,USD_CAP,A,2010,13227.17988,
LVA,HHDI,GROSSADJ,USD_CAP,A,2011,13039.99071,
LVA,HHDI,GROSSADJ,USD_CAP,A,2012,14223.95122,
LVA,HHDI,GROSSADJ,USD_CAP,A,2013,15289.03924,
LVA,HHDI,GROSSADJ,USD_CAP,A,2014,16147.30695,
LVA,HHDI,GROSSADJ,USD_CAP,A,2015,17295.38353,
LVA,HHDI,GROSSADJ,USD_CAP,A,2016,18708.84237,
LVA,HHDI,GROSSADJ,USD_CAP,A,2017,19861.70536,
LVA,HHDI,GROSSADJ,USD_CAP,A,2018,21258.32035,
LVA,HHDI,GROSSADJ,USD_CAP,A,2019,21739.34893,
TUR,HHDI,GROSSADJ,USD_CAP,A,2009,11783.93157,
TUR,HHDI,GROSSADJ,USD_CAP,A,2010,13267.11933,
TUR,HHDI,GROSSADJ,USD_CAP,A,2011,14997.26591,
TUR,HHDI,GROSSADJ,USD_CAP,A,2012,15597.32179,
TUR,HHDI,GROSSADJ,USD_CAP,A,2013,17002.39634,
TUR,HHDI,GROSSADJ,USD_CAP,A,2014,18268.4586,
TUR,HHDI,GROSSADJ,USD_CAP,A,2015,19693.67514,
TUR,HHDI,GROSSADJ,USD_CAP,A,2016,20641.01294,
TUR,HHDI,GROSSADJ,USD_CAP,A,2017,21799.9781,
CRI,HHDI,NET,AGRWTH,A,2013,2.628008215,
CRI,HHDI,NET,AGRWTH,A,2014,3.264262795,
CRI,HHDI,NET,AGRWTH,A,2015,4.602630346,
CRI,HHDI,NET,AGRWTH,A,2016,7.371561862,
LTU,HHDI,NET,AGRWTH,A,1996,4.218764372,
LTU,HHDI,NET,AGRWTH,A,1997,10.550793,
LTU,HHDI,NET,AGRWTH,A,1998,10.00951587,
LTU,HHDI,NET,AGRWTH,A,1999,4.728228581,
LTU,HHDI,NET,AGRWTH,A,2000,4.904112878,
LTU,HHDI,NET,AGRWTH,A,2001,2.391309648,
LTU,HHDI,NET,AGRWTH,A,2002,5.972301888,
LTU,HHDI,NET,AGRWTH,A,2003,7.926079334,
LTU,HHDI,NET,AGRWTH,A,2004,17.01228965,
LTU,HHDI,NET,AGRWTH,A,2005,5.478729621,
LTU,HHDI,NET,AGRWTH,A,2006,9.128831034,
LTU,HHDI,NET,AGRWTH,A,2007,1.575950949,
LTU,HHDI,NET,AGRWTH,A,2008,6.969792135,
LTU,HHDI,NET,AGRWTH,A,2009,-10.24654021,
LTU,HHDI,NET,AGRWTH,A,2010,-0.687920114,
LTU,HHDI,NET,AGRWTH,A,2011,0.357268982,
LTU,HHDI,NET,AGRWTH,A,2012,1.179714654,
LTU,HHDI,NET,AGRWTH,A,2013,3.125584682,
LTU,HHDI,NET,AGRWTH,A,2014,1.030640355,
LTU,HHDI,NET,AGRWTH,A,2015,3.511822589,
LTU,HHDI,NET,AGRWTH,A,2016,5.634271827,
LTU,HHDI,NET,AGRWTH,A,2017,0.681542272,
LTU,HHDI,NET,AGRWTH,A,2018,3.278613758,
LTU,HHDI,NET,AGRWTH,A,2019,6.752687806,
LTU,HHDI,GROSSADJ,USD_CAP,A,1995,4821.511302,
LTU,HHDI,GROSSADJ,USD_CAP,A,1996,5131.897817,
LTU,HHDI,GROSSADJ,USD_CAP,A,1997,5767.930388,
LTU,HHDI,GROSSADJ,USD_CAP,A,1998,6440.964618,
LTU,HHDI,GROSSADJ,USD_CAP,A,1999,6904.863655,
LTU,HHDI,GROSSADJ,USD_CAP,A,2000,7424.328319,
LTU,HHDI,GROSSADJ,USD_CAP,A,2001,7957.4195,
LTU,HHDI,GROSSADJ,USD_CAP,A,2002,9060.982059,
LTU,HHDI,GROSSADJ,USD_CAP,A,2003,10022.67196,
LTU,HHDI,GROSSADJ,USD_CAP,A,2004,11625.0931,
LTU,HHDI,GROSSADJ,USD_CAP,A,2005,12075.57799,
LTU,HHDI,GROSSADJ,USD_CAP,A,2006,13371.78376,
LTU,HHDI,GROSSADJ,USD_CAP,A,2007,13988.39241,
LTU,HHDI,GROSSADJ,USD_CAP,A,2008,15840.12609,
LTU,HHDI,GROSSADJ,USD_CAP,A,2009,15078.64442,
LTU,HHDI,GROSSADJ,USD_CAP,A,2010,16219.46858,
LTU,HHDI,GROSSADJ,USD_CAP,A,2011,17303.86755,
LTU,HHDI,GROSSADJ,USD_CAP,A,2012,18345.44025,
LTU,HHDI,GROSSADJ,USD_CAP,A,2013,19751.54433,
LTU,HHDI,GROSSADJ,USD_CAP,A,2014,20350.98161,
LTU,HHDI,GROSSADJ,USD_CAP,A,2015,21209.01941,
LTU,HHDI,GROSSADJ,USD_CAP,A,2016,23309.91092,
LTU,HHDI,GROSSADJ,USD_CAP,A,2017,24490.3417,
LTU,HHDI,GROSSADJ,USD_CAP,A,2018,26037.04566,
LTU,HHDI,GROSSADJ,USD_CAP,A,2019,28142.40199,
CRI,HHDI,GROSSADJ,USD_CAP,A,2012,11946.28534,
CRI,HHDI,GROSSADJ,USD_CAP,A,2013,12262.59321,
CRI,HHDI,GROSSADJ,USD_CAP,A,2014,12876.29541,
CRI,HHDI,GROSSADJ,USD_CAP,A,2015,13519.58794,
CRI,HHDI,GROSSADJ,USD_CAP,A,2016,14675.88863,
CRI,HHDI,GROSSADJ,USD_CAP,A,2017,16132.07358,
